原始图片,省,市,经度,纬度,POI
102086_56033.jpg,云南省,云龙县,100.38893,25.240305,小陡坡
102257_55865.jpg,云南省,云龙县,100.859215,25.65826,野猫山
102257_56082.jpg,云南省,云龙县,100.858185,25.119923,白竹箐水库
102247_56100.jpg,云南省,云龙县,100.83049,25.073912,大横路
102100_55904.jpg,云南省,云龙县,100.42784,25.561127,九顶山隧道
102249_55851.jpg,云南省,云龙县,100.83709,25.691992,和尚寺山
102271_56037.jpg,云南省,云龙县,100.898224,25.23173,西瞥界林
102086_55861.jpg,云南省,云龙县,100.388466,25.668327,大坟山
102277_56015.jpg,云南省,云龙县,100.91389,25.285467,猪场
102096_55880.jpg,云南省,云龙县,100.41621,25.621042,大风山
102091_56048.jpg,云南省,云龙县,100.40205,25.203302,毛毛皮梁子
102268_56092.jpg,云南省,云龙县,100.88907,25.093699,龙潭后山
102257_56080.jpg,云南省,云龙县,100.858376,25.12384,白竹箐水库
102072_55954.jpg,云南省,云龙县,100.3495,25.43603,磨刀岭
102262_56079.jpg,云南省,云龙县,100.87127,25.127153,小村坝塘
102265_55877.jpg,云南省,云龙县,100.88126,25.627,世伯么－妙禾路公路
102277_55918.jpg,云南省,云龙县,100.91297,25.52719,磨石箐
102087_56029.jpg,云南省,云龙县,100.39235,25.250265,郑家树梁子
102273_55931.jpg,云南省,云龙县,100.90308,25.493946,沙罗伍苴
102091_55864.jpg,云南省,云龙县,100.40318,25.659967,黑泥塘
102268_56094.jpg,云南省,云龙县,100.88787,25.089294,龙潭后山
102106_55888.jpg,云南省,云龙县,100.44357,25.601664,斗顶山
102086_55870.jpg,云南省,云龙县,100.389435,25.644321,大竹箐
102290_56049.jpg,云南省,云龙县,100.94869,25.20121,核桃树
102186_55921.jpg,云南省,云龙县,100.662605,25.519232,哥德国
102276_55937.jpg,云南省,云龙县,100.910416,25.479342,沙罗伍苴
102280_55974.jpg,云南省,云龙县,100.92167,25.388031,马大路
102094_55914.jpg,云南省,云龙县,100.40982,25.536438,九顶山
102099_55882.jpg,云南省,云龙县,100.42353,25.615648,马房山
102085_56030.jpg,云南省,云龙县,100.384964,25.249174,郑家树梁子
102290_55982.jpg,云南省,云龙县,100.94876,25.366827,致新家
102098_55884.jpg,云南省,云龙县,100.42301,25.611195,母猪箐
102270_56012.jpg,云南省,云龙县,100.89328,25.292843,普淜镇普淜镇折山－折大村公路
102060_55941.jpg,云南省,云龙县,100.31707,25.46849,大黑山
102252_55859.jpg,云南省,云龙县,100.84576,25.67283,和尚寺山
102091_55863.jpg,云南省,云龙县,100.40221,25.663368,黑泥塘
102100_55902.jpg,云南省,云龙县,100.42813,25.566612,五福山
102295_56047.jpg,云南省,云龙县,100.96405,25.20587,大平地
102276_55938.jpg,云南省,云龙县,100.9114,25.477404,沙罗伍苴
102264_56107.jpg,云南省,云龙县,100.8779,25.057585,山神庙－羊槽山公路
102086_56025.jpg,云南省,云龙县,100.38838,25.260887,营盘山
102288_55982.jpg,云南省,云龙县,100.942825,25.368248,致新家
102099_55914.jpg,云南省,云龙县,100.42419,25.53577,九顶山
102092_56051.jpg,云南省,云龙县,100.40457,25.196783,毛毛皮梁子
102267_56051.jpg,云南省,云龙县,100.887215,25.196688,拉格所新街
102283_55923.jpg,云南省,云龙县,100.93031,25.513151,元宝山
102066_55980.jpg,云南省,云龙县,100.33304,25.372208,格的其山
102259_56004.jpg,云南省,云龙县,100.86525,25.312977,天峰山
102100_55905.jpg,云南省,云龙县,100.42831,25.559128,九顶山隧道
102179_55923.jpg,云南省,云龙县,100.644325,25.51299,禾大过水海水库
102089_56044.jpg,云南省,云龙县,100.396866,25.21267,毛毛皮梁子
102084_56032.jpg,云南省,云龙县,100.38241,25.242462,郑家树梁子
102271_56012.jpg,云南省,云龙县,100.89802,25.292349,天峰路
102102_55911.jpg,云南省,云龙县,100.43212,25.544085,九顶山
102267_56085.jpg,云南省,云龙县,100.88572,25.111807,大风垭口
102088_56041.jpg,云南省,云龙县,100.394455,25.221766,黑龙箐
102273_55930.jpg,云南省,云龙县,100.903206,25.49672,沙罗伍苴
102087_56028.jpg,云南省,云龙县,100.39214,25.253042,郑家树梁子
102264_56050.jpg,云南省,云龙县,100.877205,25.198719,新田河水库
102285_55974.jpg,云南省,云龙县,100.934364,25.386854,大龙马山
102276_56015.jpg,云南省,云龙县,100.91185,25.286552,猪场
102276_55940.jpg,云南省,云龙县,100.91159,25.47129,白兰么箐
102089_56046.jpg,云南省,云龙县,100.39782,25.2097,毛毛皮梁子
102266_56087.jpg,云南省,云龙县,100.88412,25.10599,大风垭口
102262_55873.jpg,云南省,云龙县,100.87313,25.63771,楚场村路
102096_55916.jpg,云南省,云龙县,100.41608,25.53211,九顶山
102092_56050.jpg,云南省,云龙县,100.40476,25.198278,毛毛皮梁子
102085_55866.jpg,云南省,云龙县,100.385185,25.655203,八哥箐
102250_55856.jpg,云南省,云龙县,100.83919,25.678957,和尚寺山
102260_56084.jpg,云南省,云龙县,100.867065,25.114702,天生坝
102263_56098.jpg,云南省,云龙县,100.87599,25.07923,羊槽山－大板桥公路
102181_55919.jpg,云南省,云龙县,100.65046,25.523159,后箐坡
102257_55864.jpg,云南省,云龙县,100.85844,25.659395,野猫山
102267_55879.jpg,云南省,云龙县,100.88537,25.623768,子么箐头
102263_55875.jpg,云南省,云龙县,100.87598,25.632847,楚场村路
102287_55981.jpg,云南省,云龙县,100.941216,25.370878,大麦地
102103_55906.jpg,云南省,云龙县,100.43491,25.555874,九顶山隧道
102267_56048.jpg,云南省,云龙县,100.88548,25.202803,拉格所
102086_56039.jpg,云南省,云龙县,100.39006,25.226639,小陡坡
101898_55718.jpg,云南省,云龙县,99.87306,26.020079,松柏山
102170_55937.jpg,云南省,云龙县,100.62041,25.478655,东山顶
102182_55920.jpg,云南省,云龙县,100.65166,25.520699,后箐坡
102105_55891.jpg,云南省,云龙县,100.439995,25.593287,斗顶山
102263_55874.jpg,云南省,云龙县,100.87555,25.63467,楚场村路
102267_56112.jpg,云南省,云龙县,100.88664,25.04393,山神庙－羊槽山公路
102262_56005.jpg,云南省,云龙县,100.873146,25.309553,天峰山
102105_55892.jpg,云南省,云龙县,100.44147,25.590961,斗顶山
102092_55872.jpg,云南省,云龙县,100.404945,25.641388,倒挂水
102068_55957.jpg,云南省,云龙县,100.33891,25.430256,磨石箐
102085_56021.jpg,云南省,云龙县,100.38564,25.269978,营盘山
102102_55889.jpg,云南省,云龙县,100.432076,25.597294,跃进新村
102281_56053.jpg,云南省,云龙县,100.92408,25.190414,新村
102089_56045.jpg,云南省,云龙县,100.39685,25.2112,毛毛皮梁子
102284_55973.jpg,云南省,云龙县,100.932526,25.390945,小龙马山
102088_56040.jpg,云南省,云龙县,100.394485,25.223534,黑龙箐
102263_56007.jpg,云南省,云龙县,100.875114,25.304533,大凹子
102279_55921.jpg,云南省,云龙县,100.91815,25.51953,磨石箐
102266_56110.jpg,云南省,云龙县,100.88323,25.049911,山神庙－羊槽山公路
102102_55906.jpg,云南省,云龙县,100.43355,25.557137,九顶山隧道
102282_56025.jpg,云南省,云龙县,100.92723,25.261305,力必甸公路
102097_55915.jpg,云南省,云龙县,100.41994,25.533976,九顶山
102102_55907.jpg,云南省,云龙县,100.4325,25.5533,九顶山隧道
102283_56017.jpg,云南省,云龙县,100.929855,25.28145,七街山
102259_55869.jpg,云南省,云龙县,100.8636,25.647139,野猫山
102060_55965.jpg,云南省,云龙县,100.3188,25.410105,后山
102286_55977.jpg,云南省,云龙县,100.937454,25.379076,大龙马山
102267_56096.jpg,云南省,云龙县,100.88689,25.083548,XJ01
102297_56038.jpg,云南省,云龙县,100.96835,25.229162,马拉加里
102255_56074.jpg,云南省,云龙县,100.85342,25.139143,大石头
102254_55861.jpg,云南省,云龙县,100.84912,25.667147,野猫山
102094_55915.jpg,云南省,云龙县,100.41158,25.533037,汤天箐
102084_56020.jpg,云南省,云龙县,100.383934,25.274311,老鸦井
102289_55975.jpg,云南省,云龙县,100.94659,25.385328,龙马山
102287_56056.jpg,云南省,云龙县,100.94136,25.182873,打卦山
102281_55977.jpg,云南省,云龙县,100.92366,25.381058,马大路
102290_56054.jpg,云南省,云龙县,100.95047,25.189842,梅苴拉－大龙潭公路
102264_56098.jpg,云南省,云龙县,100.87863,25.078808,XJ01
102267_56010.jpg,云南省,云龙县,100.88622,25.299002,普淜镇普淜镇折山－折大村公路
102091_55871.jpg,云南省,云龙县,100.40316,25.643034,大竹箐
102074_55962.jpg,云南省,云龙县,100.3572,25.417774,石龙
102064_55975.jpg,云南省,云龙县,100.328186,25.384012,格的其山
102105_55890.jpg,云南省,云龙县,100.44141,25.596258,斗顶山
102277_55971.jpg,云南省,云龙县,100.91338,25.394,高大丫口
102069_55953.jpg,云南省,云龙县,100.340965,25.440493,库布不
102260_56002.jpg,云南省,云龙县,100.86699,25.31783,天峰山
102074_55960.jpg,云南省,云龙县,100.35643,25.422426,凤凰山
102073_55959.jpg,云南省,云龙县,100.35224,25.424913,磨刀岭
102074_55961.jpg,云南省,云龙县,100.356964,25.420506,石龙
102279_56062.jpg,云南省,云龙县,100.91954,25.169703,木场
102253_55861.jpg,云南省,云龙县,100.8482,25.668457,楚场村路
102262_55872.jpg,云南省,云龙县,100.871124,25.641232,楚场村路
102085_55864.jpg,云南省,云龙县,100.385635,25.660284,大坟山
102286_56025.jpg,云南省,云龙县,100.93753,25.261534,力必甸公路
102250_56093.jpg,云南省,云龙县,100.83832,25.090647,大水井
102250_56094.jpg,云南省,云龙县,100.84033,25.089005,大水井
102103_55887.jpg,云南省,云龙县,100.43633,25.602266,跃进新村
102102_55890.jpg,云南省,云龙县,100.43381,25.59488,跃进新村
101984_57304.jpg,云南省,景洪市,100.10962,22.044918,帕龙水库
101991_57306.jpg,云南省,思茅市,100.1276,22.039022,南哈河
101988_57305.jpg,云南省,思茅市,100.12041,22.041042,帕龙水库
101987_57310.jpg,云南省,思茅市,100.11652,22.029459,帕龙水库
101989_57298.jpg,云南省,思茅市,100.122025,22.05808,班靠
101992_57299.jpg,云南省,思茅市,100.130394,22.057407,帕龙村
101987_57300.jpg,云南省,思茅市,100.11827,22.05303,班靠
102611_56695.jpg,云南省,思茅市,101.829636,23.584536,南溪－韩家寨公路
101991_57307.jpg,云南省,思茅市,100.1268,22.035028,南哈河
101982_57302.jpg,云南省,思茅市,100.10415,22.048744,班靠
101986_57303.jpg,云南省,思茅市,100.11316,22.047121,帕龙水库
101992_57303.jpg,云南省,思茅市,100.12957,22.045214,大黑山
101991_57301.jpg,云南省,思茅市,100.12886,22.051535,大黑山
101986_57304.jpg,云南省,思茅市,100.11452,22.043167,帕龙水库
101951_57117.jpg,云南省,思茅市,100.01838,22.519842,河头寨
101991_57305.jpg,云南省,思茅市,100.128494,22.042194,大黑山
101988_57297.jpg,云南省,思茅市,100.12073,22.06095,班靠
101948_57110.jpg,云南省,思茅市,100.01088,22.537598,龙塘梁子
101949_57114.jpg,云南省,思茅市,100.01281,22.526133,龙塘梁子
101983_57303.jpg,云南省,思茅市,100.10663,22.0467,帕龙水库
101964_57128.jpg,云南省,思茅市,100.05317,22.491587,上弯子
101988_57299.jpg,云南省,思茅市,100.120125,22.055706,班靠
101966_57133.jpg,云南省,思茅市,100.0591,22.47912,磨哈山
101986_57301.jpg,云南省,思茅市,100.11506,22.05124,班靠
101953_57119.jpg,云南省,思茅市,100.02338,22.514534,南甸黑山
101952_57119.jpg,云南省,思茅市,100.020164,22.514727,南甸黑山
101989_57309.jpg,云南省,思茅市,100.1217,22.030699,南哈河
101954_57119.jpg,云南省,思茅市,100.02547,22.51305,南甸黑山
101965_57129.jpg,云南省,思茅市,100.05585,22.487825,上弯子
101735_56036.jpg,云南省,保山市,99.42587,25.234365,黑泥塘
102570_56709.jpg,云南省,玉溪市,101.71744,23.550482,三岔河
102983_56499.jpg,云南省,玉溪市,102.85407,24.07701,长石岩
102573_56719.jpg,云南省,玉溪市,101.72732,23.523975,大风丫口
103042_56440.jpg,云南省,玉溪市,103.01326,24.226189,XFH2
102531_56626.jpg,云南省,玉溪市,101.61214,23.758602,半坡寨小河
102531_56625.jpg,云南省,玉溪市,101.61039,23.760387,半坡寨小河
102535_56631.jpg,云南省,玉溪市,101.62166,23.74651,刺竹箐水库
102572_56717.jpg,云南省,玉溪市,101.72321,23.530312,大风丫口
102571_56710.jpg,云南省,玉溪市,101.72087,23.547441,三岔河
102540_56621.jpg,云南省,玉溪市,101.63663,23.770437,白石岩
102996_56411.jpg,云南省,玉溪市,102.88958,24.298145,大石板
102996_56407.jpg,云南省,玉溪市,102.88967,24.307388,三棱子山
102559_56699.jpg,云南省,玉溪市,101.68704,23.575687,阿卜多河
102535_56630.jpg,云南省,玉溪市,101.62146,23.747925,刺竹箐水库
102573_56721.jpg,云南省,玉溪市,101.726776,23.51958,南溪河
102996_56498.jpg,云南省,玉溪市,102.88704,24.079634,山心路
102558_56698.jpg,云南省,玉溪市,101.68536,23.5769,阿卜多河
103000_56737.jpg,云南省,玉溪市,102.898315,23.48089,李海寨大坡
102570_56710.jpg,云南省,玉溪市,101.71911,23.548645,三岔河
103037_56735.jpg,云南省,玉溪市,103.002144,23.485245,黄草坝大山
102541_56625.jpg,云南省,玉溪市,101.63749,23.760983,营盘小河
103002_56502.jpg,云南省,玉溪市,102.90607,24.070621,山心
102569_56708.jpg,云南省,玉溪市,101.71638,23.552906,大地坡梁子
102996_56406.jpg,云南省,玉溪市,102.88975,24.30985,三棱子山
102571_56717.jpg,云南省,玉溪市,101.72043,23.530924,大风丫口
102569_56716.jpg,云南省,玉溪市,101.71609,23.53229,大风垭口隧道
102421_55129.jpg,云南省,丽江纳西族自治县,101.30981,27.465511,吊湾
101886_55694.jpg,云南省,丽江纳西族自治县,99.83921,26.079489,罗坪山
102382_55083.jpg,云南省,丽江纳西族自治县,101.20263,27.577173,门始拉达
101896_55691.jpg,云南省,丽江纳西族自治县,99.86712,26.086647,杨柳涧
101985_55465.jpg,云南省,丽江纳西族自治县,100.11183,26.643232,高美
102294_55248.jpg,云南省,丽江纳西族自治县,100.96074,27.17616,幸福村
101887_55701.jpg,云南省,丽江纳西族自治县,99.84353,26.062834,罗坪山
102413_55117.jpg,云南省,丽江纳西族自治县,101.28627,27.493921,中梁子
101945_55514.jpg,云南省,丽江纳西族自治县,100.00251,26.523315,笔架山
101983_55642.jpg,云南省,丽江纳西族自治县,100.107124,26.209257,黄草坪
101990_55650.jpg,云南省,丽江纳西族自治县,100.126175,26.188938,Y154
101987_55687.jpg,云南省,丽江纳西族自治县,100.11779,26.097536,Y154
101957_55542.jpg,云南省,丽江纳西族自治县,100.0348,26.45366,深大山
102420_55140.jpg,云南省,丽江纳西族自治县,101.306145,27.43864,李子坪
101988_55663.jpg,云南省,丽江纳西族自治县,100.12007,26.157103,奴不刺门
101985_55705.jpg,云南省,丽江纳西族自治县,100.11073,26.053816,观音山
102421_55130.jpg,云南省,丽江纳西族自治县,101.30997,27.463291,吊湾
102397_55106.jpg,云南省,丽江纳西族自治县,101.24263,27.522402,斯布觉地
101998_55701.jpg,云南省,丽江纳西族自治县,100.146,26.063267,唐白摸
102382_55091.jpg,云南省,丽江纳西族自治县,101.203156,27.559206,把瓜木
101983_55449.jpg,云南省,丽江纳西族自治县,100.10676,26.683462,公厕
101942_55512.jpg,云南省,丽江纳西族自治县,99.99261,26.528372,挂榜山
102385_55068.jpg,云南省,丽江纳西族自治县,101.21026,27.6133,尔不啊吐山
101946_55515.jpg,云南省,丽江纳西族自治县,100.00518,26.51997,笔架山
101959_55548.jpg,云南省,丽江纳西族自治县,100.04103,26.43892,驴子坡
101985_55707.jpg,云南省,丽江纳西族自治县,100.11083,26.048988,大涧
101985_55461.jpg,云南省,丽江纳西族自治县,100.111916,26.652979,老凹各
102276_55227.jpg,云南省,丽江纳西族自治县,100.91045,27.22638,塘山坪
101988_55664.jpg,云南省,丽江纳西族自治县,100.120255,26.153347,奴不刺门
101887_55691.jpg,云南省,丽江纳西族自治县,99.84307,26.088001,龙上天
102382_55082.jpg,云南省,丽江纳西族自治县,101.20236,27.579113,拉德绒什
102295_55251.jpg,云南省,丽江纳西族自治县,100.96279,27.16893,交补你西
101986_55662.jpg,云南省,丽江纳西族自治县,100.11548,26.159857,奴不刺门
101985_55634.jpg,云南省,丽江纳西族自治县,100.11229,26.227215,白沙河顶
101974_55648.jpg,云南省,丽江纳西族自治县,100.08014,26.194096,谷堆山
101953_55543.jpg,云南省,丽江纳西族自治县,100.0233,26.451628,石狮子
101979_55654.jpg,云南省,丽江纳西族自治县,100.095985,26.178217,马鹿塘
101983_55465.jpg,云南省,丽江纳西族自治县,100.10498,26.64296,老凹各
102416_55125.jpg,云南省,丽江纳西族自治县,101.29565,27.476034,阿都克得
102281_55222.jpg,云南省,丽江纳西族自治县,100.92462,27.238195,始扎
101974_55673.jpg,云南省,丽江纳西族自治县,100.080345,26.131626,大龙潭后山
102292_55256.jpg,云南省,丽江纳西族自治县,100.954666,27.155123,拉敌点等
102420_55128.jpg,云南省,丽江纳西族自治县,101.30692,27.468521,布泽坡
102378_55100.jpg,云南省,丽江纳西族自治县,101.19207,27.536932,兔儿坪
102293_55259.jpg,云南省,丽江纳西族自治县,100.95659,27.148258,拉敌点等
101887_55683.jpg,云南省,丽江纳西族自治县,99.84161,26.107685,龙上天
102403_55115.jpg,云南省,丽江纳西族自治县,101.25849,27.500648,尖山子
101985_55463.jpg,云南省,丽江纳西族自治县,100.110756,26.648663,老凹各
101963_55550.jpg,云南省,丽江纳西族自治县,100.05072,26.433842,百山
101978_55653.jpg,云南省,丽江纳西族自治县,100.091194,26.182167,马鹿塘
101997_55700.jpg,云南省,丽江纳西族自治县,100.14566,26.06513,唐白摸
102279_55232.jpg,云南省,丽江纳西族自治县,100.91895,27.214424,石垭口
101982_55628.jpg,云南省,丽江纳西族自治县,100.10262,26.242876,石宝塔
102283_55231.jpg,云南省,丽江纳西族自治县,100.929146,27.215908,前进
101984_55467.jpg,云南省,丽江纳西族自治县,100.108665,26.638212,高美
102285_55232.jpg,云南省,丽江纳西族自治县,100.9359,27.21505,前进
102380_55096.jpg,云南省,丽江纳西族自治县,101.19749,27.54685,依各火普
101982_55468.jpg,云南省,丽江纳西族自治县,100.10235,26.6367,高美
101983_55452.jpg,云南省,丽江纳西族自治县,100.10598,26.676298,渔盆达
101963_55551.jpg,云南省,丽江纳西族自治县,100.05181,26.43158,百山
101988_55657.jpg,云南省,丽江纳西族自治县,100.11965,26.170479,Y154
101955_55540.jpg,云南省,丽江纳西族自治县,100.02855,26.458693,深大山
102403_55097.jpg,云南省,丽江纳西族自治县,101.2597,27.543623,日历抵
101981_55469.jpg,云南省,丽江纳西族自治县,100.10038,26.634947,高美
101985_55626.jpg,云南省,丽江纳西族自治县,100.11189,26.247063,石宝塔
101960_55544.jpg,云南省,丽江纳西族自治县,100.04329,26.448853,深大山
101989_55644.jpg,云南省,丽江纳西族自治县,100.12182,26.20409,南河涧
102290_55241.jpg,云南省,丽江纳西族自治县,100.9503,27.192022,中社
101887_55688.jpg,云南省,丽江纳西族自治县,99.841354,26.095007,龙上天
101959_55542.jpg,云南省,丽江纳西族自治县,100.03921,26.454254,深大山
101984_55655.jpg,云南省,丽江纳西族自治县,100.1084,26.175987,马鹿塘
102408_55113.jpg,云南省,丽江纳西族自治县,101.2742,27.505629,拉牛普
101954_55547.jpg,云南省,丽江纳西族自治县,100.02702,26.442814,驴子坡
102378_55094.jpg,云南省,丽江纳西族自治县,101.19024,27.551342,瓦窑山
101989_55651.jpg,云南省,丽江纳西族自治县,100.12329,26.186872,Y154
101982_55466.jpg,云南省,丽江纳西族自治县,100.104485,26.640707,高美
101998_55691.jpg,云南省,丽江纳西族自治县,100.147766,26.086735,锅盖山涧
101982_55668.jpg,云南省,丽江纳西族自治县,100.10309,26.143517,焦华线
102382_55087.jpg,云南省,丽江纳西族自治县,101.20184,27.568745,巴溪叶果实
102432_55142.jpg,云南省,丽江纳西族自治县,101.340195,27.434925,西番坪子
102281_55230.jpg,云南省,丽江纳西族自治县,100.92501,27.219141,前进
101885_55674.jpg,云南省,丽江纳西族自治县,99.837494,26.128527,莫天岭
101982_55665.jpg,云南省,丽江纳西族自治县,100.10321,26.150694,奴不刺门
101982_55625.jpg,云南省,丽江纳西族自治县,100.10262,26.249933,石宝塔
101945_55502.jpg,云南省,丽江纳西族自治县,100.00219,26.552296,毛耸山
101974_55674.jpg,云南省,丽江纳西族自治县,100.08076,26.129686,大龙潭后山
101896_55688.jpg,云南省,丽江纳西族自治县,99.86633,26.094154,干水井
101886_55697.jpg,云南省,丽江纳西族自治县,99.84005,26.072334,罗坪山
102277_55233.jpg,云南省,丽江纳西族自治县,100.914696,27.2124,柏枝树
102002_55705.jpg,云南省,丽江纳西族自治县,100.15706,26.053125,冷饭箐
101973_55647.jpg,云南省,丽江纳西族自治县,100.078514,26.195536,谷堆山
102276_55229.jpg,云南省,丽江纳西族自治县,100.91098,27.220737,石垭口
102284_55226.jpg,云南省,丽江纳西族自治县,100.933136,27.230068,脚莫
101888_55683.jpg,云南省,丽江纳西族自治县,99.8454,26.107473,龙上天
102288_55240.jpg,云南省,丽江纳西族自治县,100.94426,27.19601,刘家村
102288_55239.jpg,云南省,丽江纳西族自治县,100.94282,27.197884,刘家村
101986_55656.jpg,云南省,丽江纳西族自治县,100.11532,26.173742,Y154
101892_55704.jpg,云南省,丽江纳西族自治县,99.85489,26.055933,罗坪梁子
102423_55132.jpg,云南省,丽江纳西族自治县,101.31454,27.458622,黑山
102425_55143.jpg,云南省,丽江纳西族自治县,101.32107,27.43158,两人村
101990_55665.jpg,云南省,丽江纳西族自治县,100.1242,26.152048,奴不刺门
101983_55462.jpg,云南省,丽江纳西族自治县,100.10669,26.6502,老凹各
101983_55457.jpg,云南省,丽江纳西族自治县,100.10724,26.663832,老凹各
101987_55660.jpg,云南省,丽江纳西族自治县,100.1166,26.164778,奴不刺门
101889_55707.jpg,云南省,丽江纳西族自治县,99.84854,26.049213,兰林河
102293_55257.jpg,云南省,丽江纳西族自治县,100.95698,27.152836,拉敌点等
102275_55217.jpg,云南省,丽江纳西族自治县,100.9091,27.251097,铜厂河
102403_55108.jpg,云南省,丽江纳西族自治县,101.26013,27.517414,日乌得
101980_55641.jpg,云南省,丽江纳西族自治县,100.097046,26.210215,黄草坪
101891_55697.jpg,云南省,丽江纳西族自治县,99.85275,26.07316,罗坪梁子
101982_55458.jpg,云南省,丽江纳西族自治县,100.104004,26.660414,老凹各
102383_55077.jpg,云南省,丽江纳西族自治县,101.205605,27.591522,拉德绒什
101957_55549.jpg,云南省,丽江纳西族自治县,100.03412,26.437374,驴子坡
101896_55692.jpg,云南省,丽江纳西族自治县,99.86706,26.084745,杨柳涧
101940_55509.jpg,云南省,丽江纳西族自治县,99.98879,26.535599,挂榜山
101943_55514.jpg,云南省,丽江纳西族自治县,99.99543,26.52431,挂榜山
102425_55142.jpg,云南省,丽江纳西族自治县,101.31978,27.433266,两人村
102002_55692.jpg,云南省,丽江纳西族自治县,100.15738,26.084711,G348
102383_55079.jpg,云南省,丽江纳西族自治县,101.20475,27.58817,拉德绒什
101977_55679.jpg,云南省,丽江纳西族自治县,100.0908,26.11772,腊克摸
101986_55640.jpg,云南省,丽江纳西族自治县,100.11446,26.214178,南河涧
101984_55654.jpg,云南省,丽江纳西族自治县,100.10903,26.17926,马鹿塘
102431_55146.jpg,云南省,丽江纳西族自治县,101.33591,27.4236,元盘山
101982_55661.jpg,云南省,丽江纳西族自治县,100.102066,26.160938,奴不刺门
101981_55666.jpg,云南省,丽江纳西族自治县,100.09959,26.149263,焦华线
101987_55663.jpg,云南省,丽江纳西族自治县,100.11597,26.157475,奴不刺门
101983_55626.jpg,云南省,丽江纳西族自治县,100.1052,26.248533,石宝塔
102385_55071.jpg,云南省,丽江纳西族自治县,101.211205,27.607132,尔不啊吐山
101950_55527.jpg,云南省,丽江纳西族自治县,100.01622,26.492085,大黑山
101982_55667.jpg,云南省,丽江纳西族自治县,100.10312,26.145779,焦华线
102281_55233.jpg,云南省,丽江纳西族自治县,100.92526,27.211987,前进
101886_55696.jpg,云南省,丽江纳西族自治县,99.8389,26.075672,罗坪山
101978_55652.jpg,云南省,丽江纳西族自治县,100.09107,26.184156,马鹿塘
101987_55654.jpg,云南省,丽江纳西族自治县,100.11653,26.178429,Y154
102421_55126.jpg,云南省,丽江纳西族自治县,101.3087,27.472527,布泽坡
102287_55227.jpg,云南省,丽江纳西族自治县,100.940384,27.227638,脚莫
102421_55137.jpg,云南省,丽江纳西族自治县,101.30789,27.445755,李子坪
101984_55460.jpg,云南省,丽江纳西族自治县,100.107735,26.656927,老凹各
101885_55684.jpg,云南省,丽江纳西族自治县,99.83754,26.104572,龙上天
102000_55702.jpg,云南省,丽江纳西族自治县,100.15264,26.061222,唐白摸
101954_55539.jpg,云南省,丽江纳西族自治县,100.02756,26.461092,石狮子
101981_55662.jpg,云南省,丽江纳西族自治县,100.100746,26.158638,奴不刺门
102385_55070.jpg,云南省,丽江纳西族自治县,101.21067,27.609352,尔不啊吐山
102421_55140.jpg,云南省,丽江纳西族自治县,101.308624,27.437874,两人村
101982_55663.jpg,云南省,丽江纳西族自治县,100.10223,26.156784,奴不刺门
101985_55627.jpg,云南省,丽江纳西族自治县,100.112236,26.245361,石宝塔
101983_55451.jpg,云南省,丽江纳西族自治县,100.10672,26.678831,渔盆达
102378_55093.jpg,云南省,丽江纳西族自治县,101.189545,27.553535,瓦窑山
102387_55084.jpg,云南省,丽江纳西族自治县,101.21595,27.574501,拉克地
101985_55624.jpg,云南省,丽江纳西族自治县,100.11169,26.251797,小干海子
101984_55702.jpg,云南省,丽江纳西族自治县,100.10962,26.05965,观音山
102295_55249.jpg,云南省,丽江纳西族自治县,100.96179,27.173815,交补你西
101980_55685.jpg,云南省,丽江纳西族自治县,100.09724,26.102835,坟墓山
102291_55254.jpg,云南省,丽江纳西族自治县,100.95262,27.159746,吉伙村
101979_55649.jpg,云南省,丽江纳西族自治县,100.09558,26.192057,马鹿塘
102280_55233.jpg,云南省,丽江纳西族自治县,100.921196,27.21254,石垭口
101984_55703.jpg,云南省,丽江纳西族自治县,100.10931,26.057451,观音山
101983_55453.jpg,云南省,丽江纳西族自治县,100.10588,26.673878,渔盆达
102409_55113.jpg,云南省,丽江纳西族自治县,101.27576,27.504223,拉牛普
102383_55094.jpg,云南省,丽江纳西族自治县,101.20522,27.550793,依各火普
101986_55631.jpg,云南省,丽江纳西族自治县,100.11403,26.235283,白沙河
101954_55536.jpg,云南省,丽江纳西族自治县,100.027626,26.469915,青岩山
102383_55095.jpg,云南省,丽江纳西族自治县,101.20564,27.54802,依各火普
102285_55238.jpg,云南省,丽江纳西族自治县,100.9367,27.199774,XP45
102434_55141.jpg,云南省,丽江纳西族自治县,101.3452,27.435633,西番坪子
101985_55462.jpg,云南省,丽江纳西族自治县,100.11204,26.650251,老凹各
102289_55240.jpg,云南省,丽江纳西族自治县,100.94598,27.194231,马海拉打河
102387_55074.jpg,云南省,丽江纳西族自治县,101.21474,27.60017,五司割边
102287_55233.jpg,云南省,丽江纳西族自治县,100.9422,27.211489,加古社
102420_55136.jpg,云南省,丽江纳西族自治县,101.30602,27.448132,李子坪
102288_55227.jpg,云南省,丽江纳西族自治县,100.94263,27.22623,脚莫
101946_55500.jpg,云南省,丽江纳西族自治县,100.003685,26.557692,毛耸山
101985_55662.jpg,云南省,丽江纳西族自治县,100.11074,26.160172,奴不刺门
101886_55701.jpg,云南省,丽江纳西族自治县,99.83867,26.062456,罗坪山
102382_55085.jpg,云南省,丽江纳西族自治县,101.201866,27.571777,门始拉达
